    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         384   3.9844e+03   5.0685e+02   0.0000e+00  -1.9633e-06  -5.0023e-09   0.0000e+00   1.9633e-06
         386   3.9843e+03   4.5295e+02   0.0000e+00  -1.9813e-06  -5.3845e-09   0.0000e+00   1.9813e-06
         388   3.9849e+03   3.9943e+02   0.0000e+00  -2.0000e-06  -5.3287e-09   0.0000e+00   2.0000e-06
         390   3.9850e+03   3.4618e+02   0.0000e+00  -2.0187e-06  -5.1572e-09   0.0000e+00   2.0187e-06
         392   3.9852e+03   2.9289e+02   0.0000e+00  -2.0365e-06  -4.7679e-09   0.0000e+00   2.0365e-06
         394   3.9853e+03   2.3973e+02   0.0000e+00  -2.0528e-06  -4.2034e-09   0.0000e+00   2.0528e-06
         396   3.9852e+03   1.8643e+02   0.0000e+00  -2.0668e-06  -3.5017e-09   0.0000e+00   2.0668e-06
         398   3.9852e+03   1.3262e+02   0.0000e+00  -2.0779e-06  -2.6063e-09   0.0000e+00   2.0779e-06
         400   3.9866e+03   7.9132e+01   0.0000e+00  -2.0855e-06  -1.4540e-09   0.0000e+00   2.0855e-06
         402   3.9890e+03   2.9397e+01   0.0000e+00  -2.0892e-06  -4.6015e-10   0.0000e+00   2.0892e-06
         404   3.9723e+03   1.1619e+01   0.0000e+00  -2.0902e-06  -4.7934e-10   0.0000e+00   2.0902e-06
         405   3.9256e+03   1.4095e+01   0.0000e+00  -2.0935e-06  -1.4707e-09   0.0000e+00   2.0935e-06
         407   3.8754e+03   1.5449e+01   0.0000e+00  -2.1006e-06  -2.7754e-09   0.0000e+00   2.1006e-06
