    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         421   1.4252e+03   3.6480e+00   0.0000e+00  -2.5978e-06  -1.1608e-08   0.0000e+00   2.5978e-06
         423   1.4120e+03   3.6572e+00   0.0000e+00  -2.6174e-06  -1.0640e-08   0.0000e+00   2.6174e-06
         425   1.3988e+03   3.6743e+00   0.0000e+00  -2.6353e-06  -9.7229e-09   0.0000e+00   2.6353e-06
         427   1.3856e+03   3.6960e+00   0.0000e+00  -2.6515e-06  -8.7969e-09   0.0000e+00   2.6515e-06
         429   1.3724e+03   3.7093e+00   0.0000e+00  -2.6660e-06  -7.8542e-09   0.0000e+00   2.6660e-06
         431   1.3593e+03   3.7032e+00   0.0000e+00  -2.6788e-06  -6.8785e-09   0.0000e+00   2.6788e-06
         433   1.3461e+03   3.6984e+00   0.0000e+00  -2.6901e-06  -5.9935e-09   0.0000e+00   2.6902e-06
         435   1.3330e+03   3.7584e+00   0.0000e+00  -2.7000e-06  -5.2024e-09   0.0000e+00   2.7000e-06
         437   1.3199e+03   3.9650e+00   0.0000e+00  -2.7083e-06  -4.4726e-09   0.0000e+00   2.7083e-06
         439   1.3066e+03   4.0781e+00   0.0000e+00  -2.7150e-06  -3.5609e-09   0.0000e+00   2.7150e-06
         441   1.2933e+03   3.9791e+00   0.0000e+00  -2.7201e-06  -2.6551e-09   0.0000e+00   2.7201e-06
         443   1.2803e+03   3.8812e+00   0.0000e+00  -2.7239e-06  -1.7867e-09   0.0000e+00   2.7239e-06
         445   1.2673e+03   3.8190e+00   0.0000e+00  -2.7263e-06  -9.7907e-10   0.0000e+00   2.7263e-06
         447   1.2543e+03   3.7948e+00   0.0000e+00  -2.7273e-06  -1.8930e-10   0.0000e+00   2.7273e-06
         449   1.2413e+03   3.7911e+00   0.0000e+00  -2.7270e-06   5.6136e-10   0.0000e+00   2.7270e-06
